time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-07-27T15:46:59.813Z,36.474,71.135,109.955,4.1,mb,21,74,2.546,1.01,us,us6000ngd2,2024-07-27T20:39:00.040Z,"42 km WSW of Ashkāsham, Afghanistan",earthquake,5.5,13.536,0.165,10,reviewed,us,us
2024-07-27T15:19:26.703Z,67.85,-160.8382,3.7,3.5,ml,,,,0.63,ak,ak0249lwd5zr,2024-07-27T19:08:18.040Z,"88 km ESE of Red Dog Mine, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2024-07-27T14:40:23.903Z,32.764,-100.653,6.8604,2.5,ml,16,79,0.1,0.1,tx,tx2024ords,2024-07-29T14:19:44.901Z,"17 km NE of Hermleigh, Texas",earthquake,0.9977095057955896,1.2278347123369475,0.1,28,reviewed,tx,tx
2024-07-27T14:39:07.240Z,19.0941666666667,-65.211,28.97,2.96,md,3,332,0.7855,0.37,pr,pr71456328,2024-07-27T14:58:01.540Z,"88 km N of Culebra, Puerto Rico",earthquake,4.82,29.51,0.176054577466119,2,reviewed,pr,pr
2024-07-27T13:59:00.087Z,-55.0133,-32.4298,10,5.3,mb,45,66,2.469,0.85,us,us6000ngck,2024-07-27T14:15:38.040Z,"South Georgia Island region",earthquake,10.08,1.883,0.067,74,reviewed,us,us
2024-07-27T11:21:47.180Z,21.8022,121.1803,41.973,5.1,mb,85,59,1.015,0.9,us,us6000ngc7,2024-07-27T11:39:22.040Z,"50 km ESE of Hengchun, Taiwan",earthquake,7.36,5.323,0.044,164,reviewed,us,us
2024-07-27T10:30:14.259Z,17.0942,-99.8881,19.809,5.3,mww,57,184,1.346,0.74,us,us6000ngby,2024-08-06T19:21:12.953Z,"4 km NE of Platanillo, Mexico",earthquake,3.27,4.896,0.038,65,reviewed,us,us
2024-07-27T10:24:33.174Z,32.777,-100.707,7.0557,2.6,ml,26,76,0.1,0.2,tx,tx2024oqvg,2024-07-29T14:27:08.946Z,"16 km NNE of Hermleigh, Texas",earthquake,0.9623361696596621,1.5678013949508578,0.1,24,reviewed,tx,tx
2024-07-27T10:20:25.816Z,-37.3197,177.3565,8.181,4.8,mb,32,169,0.794,0.92,us,us6000ngbv,2024-07-27T11:15:13.106Z,"76 km N of Opotiki, New Zealand",earthquake,4.34,6.263,0.119,23,reviewed,us,us
2024-07-27T09:27:05.730Z,12.7597,-88.4233,68.126,4.8,mww,60,146,0.712,1.13,us,us6000ngbp,2024-07-27T09:57:37.040Z,"57 km SSW of Jucuarán, El Salvador",earthquake,6.99,6.175,0.066,22,reviewed,us,us
2024-07-27T08:13:52.153Z,32.9294,16.3408,9.614,4.5,mb,58,200,3.266,0.5,us,us6000ngbi,2024-07-28T01:33:28.040Z,"132 km ENE of Mişrātah, Libya",earthquake,11.11,6.094,0.097,31,reviewed,us,us
2024-07-27T08:08:38.870Z,36.1001666666667,-89.7675,9.31,2.5,md,35,35,0.05661,0.08,nm,nm60587781,2024-07-28T04:10:10.248Z,"5 km ENE of Steele, Missouri",earthquake,0.34,0.7,0.086420525006448,33,reviewed,nm,nm
2024-07-27T05:08:32.350Z,35.3695,-120.1741667,6.09,2.47,ml,32,43,0.06539,0.29,ci,ci40672799,2024-07-29T01:47:17.844Z,"16 km W of Simmler, CA",earthquake,0.35,1.08,0.129,27,automatic,ci,ci
2024-07-27T02:47:35.462Z,-33.3514,-68.9252,2.448,3,ml,19,213,1.012,1.02,us,usd0011its,2024-07-27T03:02:49.040Z,"51 km S of Mendoza, Argentina",earthquake,2.22,7.055,0.058,39,reviewed,us,us
2024-07-27T02:45:03.770Z,29.1231,139.3928,420.193,4.1,mb,45,139,7.464,0.44,us,us6000ngaf,2024-07-31T01:59:02.040Z,"Izu Islands, Japan region",earthquake,7.48,9.627,0.071,57,reviewed,us,us
2024-07-27T02:18:43.290Z,41.126,-124.291,27.2,2.46,md,33,181,0.1283,0.11,nc,nc75039912,2024-08-03T00:30:20.040Z,"14 km NW of Trinidad, CA",earthquake,0.42,1.06,0.142,23,reviewed,nc,nc
2024-07-27T02:10:07.080Z,17.9155,-66.8553333333333,12.06,2.74,md,21,192,0.07587,0.19,pr,pr71456313,2024-07-27T02:28:01.170Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.4,0.41,0.0816752056695997,5,reviewed,pr,pr
2024-07-27T01:53:34.105Z,-36.8015,177.7061,184.823,4.5,mb,27,187,0.898,1.15,us,us6000nga1,2024-07-31T01:42:27.040Z,"103 km NNW of Hicks Bay, New Zealand",earthquake,9.84,8.442,0.128,18,reviewed,us,us
2024-07-27T00:47:27.470Z,18.9321,39.2905,10,4.2,mb,26,176,8.118,0.95,us,us6000ng9y,2024-07-27T01:06:38.040Z,"174 km ENE of Tokār, Sudan",earthquake,15.16,1.981,0.128,17,reviewed,us,us
2024-07-26T23:19:56.974Z,31.622,-103.973,6.3947,2.9,ml,31,51,0,0.1,tx,tx2024opzi,2024-07-27T00:40:23.911Z,"36 km WSW of Mentone, Texas",earthquake,0.3958391432723254,0.4305102446457337,0.2,24,reviewed,tx,tx
2024-07-26T23:15:30.666Z,13.5155,-88.4498,173.959,4.5,mb,128,143,0.131,0.75,us,us6000ng9n,2024-07-26T23:43:58.040Z,"4 km NNE of Santiago de María, El Salvador",earthquake,9.68,4.476,0.052,109,reviewed,us,us
2024-07-26T21:09:58.448Z,19.2599,39.3886,10,4.7,mb,71,141,8.376,1.06,us,us6000ng91,2024-07-26T21:26:04.040Z,"197 km ENE of Tokār, Sudan",earthquake,10.85,1.935,0.068,66,reviewed,us,us
2024-07-26T20:49:16.027Z,64.4502,-149.4116,16.7,2.5,ml,,,,0.37,ak,ak0249kbze4y,2024-07-27T14:57:05.040Z,"16 km NW of Anderson, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-26T20:48:05.354Z,53.3453,160.2027,52.47,4.3,mb,39,167,0.989,0.7,us,us6000ng8w,2024-07-26T22:19:31.040Z,"109 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,13.05,11.375,0.099,29,reviewed,us,us
2024-07-26T19:40:36.437Z,32.768,-100.696,4.4678,2.9,ml,20,50,0.1,0.3,tx,tx2024opsc,2024-07-28T15:24:56.307Z,"15 km NNE of Hermleigh, Texas",earthquake,1.042884187939325,1.5856203830879614,0.1,18,reviewed,tx,tx
2024-07-26T19:16:14.116Z,79.7537,18.7985,10.001,4.1,mb,14,170,1.53,0.64,us,us6000ng89,2024-07-27T00:23:37.040Z,"183 km NNE of Longyearbyen, Svalbard and Jan Mayen",earthquake,11.66,6.712,0.165,10,reviewed,us,us
2024-07-26T18:54:53.855Z,6.8012,-73.1109,158.806,4.3,mb,42,55,0.903,0.6,us,us6000ng7y,2024-07-26T19:41:52.114Z,"7 km NNW of Jordán, Colombia",earthquake,8.49,5.946,0.093,35,reviewed,us,us
2024-07-26T18:50:01.341Z,36.3864,71.0366,119.802,4.1,mb,27,84,2.783,0.79,us,us6000ng7w,2024-07-27T00:00:33.040Z,"55 km SW of Ashkāsham, Afghanistan",earthquake,6.22,10.468,0.166,10,reviewed,us,us
2024-07-26T18:06:35.792Z,19.0125,-69.6348,86.394,4.2,ml,21,126,0.608,0.97,us,us6000ng7k,2024-07-26T23:16:56.040Z,"13 km ENE of Gonzalo, Dominican Republic",earthquake,9.89,16.289,0.057,40,reviewed,us,us
2024-07-26T18:02:38.380Z,19.3853333333333,-155.242,1.78,2.92,ml,28,69,0.00879,0.08,hv,hv74367356,2024-07-26T18:22:38.000Z,"6 km S of Volcano, Hawaii",earthquake,0.18,0.18,0.196918119474825,18,reviewed,hv,hv
2024-07-26T17:06:12.150Z,19.3853333333333,-155.244333333333,1.83,2.59,ml,29,65,0.01222,0.1,hv,hv74367231,2024-07-26T17:49:10.520Z,"6 km S of Volcano, Hawaii",earthquake,0.18,0.21,0.236497463514071,16,reviewed,hv,hv
2024-07-26T17:04:04.920Z,19.3935,-155.249166666667,1.64,3.19,ml,28,53,0.008202,0.09,hv,hv74367226,2024-07-26T22:35:58.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.18,0.17,0.154855010478686,9,reviewed,hv,hv
2024-07-26T17:03:41.400Z,19.391,-155.248333333333,1.58,2.91,ml,35,55,0.006142,0.09,hv,hv74367221,2024-07-26T22:30:51.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.15,0.16,0.169150129020379,16,reviewed,hv,hv
2024-07-26T17:00:10.610Z,19.385,-155.247,1.93,2.89,ml,22,79,0.0041,0.09,hv,hv74367211,2024-07-26T22:25:00.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.17,0.18,0.252351382856553,15,reviewed,hv,hv
2024-07-26T16:59:20.940Z,51.1237,179.2984,23.7,2.8,ml,,,,0.37,ak,ak0249k9ns4e,2024-07-27T06:39:54.517Z,"294 km WSW of Adak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2024-07-26T16:11:57.560Z,32.755,-100.666,6.8115,2.5,ml,17,88,0.1,0.1,tx,tx2024oplm,2024-07-28T15:18:07.585Z,"15 km NNE of Hermleigh, Texas",earthquake,0.7536582245654271,1.096780647583333,0.1,27,reviewed,tx,tx
2024-07-26T16:02:27.529Z,35.6464,25.6524,10,4.6,mb,54,55,0.718,0.77,us,us6000ng6h,2024-07-26T21:12:03.215Z,"39 km NNE of Sísion, Greece",earthquake,5.19,1.888,0.066,68,reviewed,us,us
2024-07-26T15:44:58.694Z,32.762,-100.662,3.2959,2.7,ml,21,52,0.3,0.3,tx,tx2024opla,2024-07-28T15:08:54.655Z,"16 km NNE of Hermleigh, Texas",earthquake,1.380254155485149,2.295443365587778,0.1,19,reviewed,tx,tx
2024-07-26T15:15:52.824Z,51.6074,-175.8517,35,3.6,ml,26,197,0.382,0.91,us,us6000ng5m,2024-07-26T15:47:11.040Z,"61 km ESE of Adak, Alaska",earthquake,3.68,1.994,0.081,24,reviewed,us,us
2024-07-26T15:00:48.520Z,17.9826666666667,-66.839,11.94,2.91,md,25,155,0.04355,0.16,pr,pr71456268,2024-07-26T15:51:01.970Z,"2 km WSW of Indios, Puerto Rico",earthquake,0.27,0.34,0.223656971138776,15,reviewed,pr,pr
2024-07-26T14:40:34.114Z,32.769,-100.659,4.1748,3.3,ml,15,53,0.1,0.2,tx,tx2024opin,2024-07-27T20:01:12.595Z,"17 km NNE of Hermleigh, Texas",earthquake,1.5784080312579172,1.893002752749004,0.2,22,reviewed,tx,tx
2024-07-26T14:34:40.755Z,32.766,-100.668,7.6416,2.6,ml,15,52,0.1,0.1,tx,tx2024opid,2024-07-27T01:55:25.176Z,"16 km NNE of Hermleigh, Texas",earthquake,0.8360004548412328,1.3322958894432693,0.2,5,reviewed,tx,tx
2024-07-26T14:32:42.311Z,32.753,-100.679,8.4717,3,ml,12,79,0.1,0.1,tx,tx2024opib,2024-07-26T17:45:32.935Z,"15 km NNE of Hermleigh, Texas",earthquake,0.5767052601871209,0.9613041091939862,0.2,8,reviewed,tx,tx
2024-07-26T14:28:29.143Z,32.766,-100.659,3.2959,5.1,ml,38,30,0.1,0.3,tx,tx2024ophu,2024-08-06T14:38:35.645Z,"17 km NNE of Hermleigh, Texas",earthquake,1.7481024574264894,1.5279342440950845,0.1,43,reviewed,tx,tx
2024-07-26T14:02:35.650Z,-5.4751,145.9934,87.065,4.9,mb,42,98,3.674,0.64,us,us6000ng4k,2024-07-26T14:16:55.040Z,"36 km SE of Madang, Papua New Guinea",earthquake,9.8,7.596,0.1,31,reviewed,us,us
2024-07-26T13:49:10.132Z,22.8261,120.6746,20.897,4.5,mb,50,140,0.374,0.85,us,us6000ng4h,2024-07-28T14:22:56.532Z,"39 km SSE of Yujing, Taiwan",earthquake,2.47,4.752,0.094,36,reviewed,us,us
2024-07-26T13:33:52.220Z,36.8326666666667,-121.4145,9.81,2.52,md,85,26,0.02048,0.17,nc,nc75039757,2024-08-04T06:50:35.040Z,"2 km SW of Hollister, CA",earthquake,0.17,0.29,0.125,85,reviewed,nc,nc
2024-07-26T13:07:40.869Z,36.46366667,-98.80183333,6.59,3.11,ml,95,80,0,0.18,ok,ok2024opfd,2024-07-26T23:36:48.797Z,"14 km SSE of Waynoka, Oklahoma",earthquake,,0.2,0.22,36,reviewed,ok,ok
2024-07-26T10:23:31.636Z,32.287,-104.6219,8.474,2.7,ml,32,88,0.61,0.47,us,us6000ng3g,2024-07-26T15:20:40.632Z,"26 km WNW of Whites City, New Mexico",earthquake,2.32,8.421,0.055,64,reviewed,us,us
2024-07-26T10:09:54.230Z,19.3891666666667,-155.246,1.74,2.78,ml,19,73,0.006193,0.1,hv,hv74366306,2024-07-29T23:31:14.900Z,"6 km SSW of Volcano, Hawaii",earthquake,0.19,0.21,0.232927730143574,6,reviewed,hv,hv
2024-07-26T10:09:33.270Z,19.3853333333333,-155.244666666667,1.98,2.45,ml,21,64,0.006274,0.1,hv,hv74366311,2024-07-29T23:28:32.810Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.19,0.134920193865798,11,reviewed,hv,hv
2024-07-26T10:05:22.731Z,-20.7906,-174.1622,10,5.1,mww,44,177,0.944,0.84,us,us6000ng3e,2024-07-26T10:26:18.040Z,"101 km ENE of Kolonga, Tonga",earthquake,10.48,1.943,0.11,8,reviewed,us,us
2024-07-26T09:29:16.089Z,30.6446,137.7115,466.18,4,mb,82,132,5.896,0.69,us,us6000ng37,2024-07-26T14:52:49.040Z,"Izu Islands, Japan region",earthquake,11.83,9.099,0.06,75,reviewed,us,us
2024-07-26T09:25:50.968Z,1.7591,127.261,119.687,4.6,mb,20,162,0.986,0.29,us,us6000ng36,2024-07-26T14:58:24.040Z,"83 km W of Tobelo, Indonesia",earthquake,12.62,7.517,0.116,22,reviewed,us,us
2024-07-26T07:52:51.880Z,17.9391666666667,-66.9648333333333,8.97,2.6,md,17,219,0.06277,0.12,pr,pr71456258,2024-07-26T08:02:10.200Z,"7 km WSW of Guánica, Puerto Rico",earthquake,0.42,0.58,0.159948305984519,5,reviewed,pr,pr
2024-07-26T06:28:37.690Z,19.3775,-155.258,0.24,2.61,ml,37,58,0.007837,0.11,hv,hv74365761,2024-07-26T20:50:47.290Z,"7 km SSW of Volcano, Hawaii",earthquake,0.11,0.1,0.189453570434091,17,reviewed,hv,hv
2024-07-26T05:22:41.500Z,19.389,-155.245,1.63,2.57,ml,27,63,0.006894,0.1,hv,hv74365591,2024-07-29T23:18:06.880Z,"6 km S of Volcano, Hawaii",earthquake,0.15,0.12,0.1511614060343,13,reviewed,hv,hv
2024-07-26T04:07:13.790Z,18.8136666666667,-67.3815,10.55,3.13,md,11,204,0.4293,0.37,pr,pr71456248,2024-07-26T04:26:24.080Z,"46 km NW of San Antonio, Puerto Rico",earthquake,1.74,1.55,0.0459592401610851,5,reviewed,pr,pr
2024-07-26T03:54:21.630Z,19.3848333333333,-155.242833333333,1.9,2.92,ml,31,66,0.00803,0.08,hv,hv74365371,2024-07-31T00:58:47.040Z,"6 km S of Volcano, Hawaii",earthquake,0.16,0.14,0.341997134602591,19,reviewed,hv,hv
2024-07-26T03:18:48.860Z,19.3896666666667,-155.248333333333,1.27,3,ml,37,43,0.004999,0.1,hv,hv74365266,2024-07-26T22:15:54.690Z,"6 km SSW of Volcano, Hawaii",earthquake,0.15,0.14,0.236075100247602,19,reviewed,hv,hv
2024-07-26T03:12:13.620Z,19.3838333333333,-155.238666666667,1.71,2.76,ml,40,58,0.01037,0.1,hv,hv74365246,2024-07-26T23:02:04.710Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.15,0.294535242693054,19,reviewed,hv,hv
2024-07-26T02:40:30.260Z,19.3771666666667,-155.256,0.37,2.75,ml,41,58,0.008981,0.13,hv,hv74365171,2024-07-26T23:22:36.420Z,"7 km SSW of Volcano, Hawaii",earthquake,0.14,0.13,0.286317510213772,20,reviewed,hv,hv
2024-07-26T02:23:59.438Z,24.078,121.6659,41.348,4.4,mb,32,71,0.115,0.5,us,us6000ng1a,2024-07-28T14:23:15.041Z,"12 km NNE of Hualien City, Taiwan",earthquake,5.2,4.606,0.098,30,reviewed,us,us
2024-07-26T02:09:43.174Z,2.4224,128.5578,229.828,4.6,mb,50,105,2.03,0.78,us,us6000ng18,2024-07-26T02:28:10.040Z,"98 km NE of Tobelo, Indonesia",earthquake,10.57,7.137,0.072,61,reviewed,us,us
2024-07-26T02:02:24.440Z,19.3861666666667,-155.244,1.63,3.05,ml,34,52,0.006931,0.1,hv,hv74365061,2024-07-31T00:54:34.040Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.16,0.266155421663182,18,reviewed,hv,hv
2024-07-26T01:56:55.119Z,14.0989,-90.6413,143.568,4.2,mb,29,186,0.452,0.98,us,us6000ng14,2024-07-26T03:02:55.040Z,"14 km S of Guanagazapa, Guatemala",earthquake,6.43,5.608,0.085,38,reviewed,us,us
2024-07-26T00:57:36.332Z,-19.7069,-69.4869,98.881,4.3,mb,51,101,0.278,0.74,us,us6000ng0s,2024-07-26T17:13:05.770Z,"43 km NE of Huara, Chile",earthquake,4.24,4.369,0.116,21,reviewed,us,us
2024-07-26T00:39:04.130Z,19.384,-155.257,0.8,2.49,ml,29,44,0.005577,0.09,hv,hv74364881,2024-07-29T22:36:46.060Z,"6 km SSW of Volcano, Hawaii",earthquake,0.12,0.12,0.192714169809693,13,reviewed,hv,hv
2024-07-26T00:00:40.670Z,19.3913333333333,-155.2475,1.69,2.7,ml,20,57,0.006819,0.09,hv,hv74364811,2024-07-26T01:13:26.680Z,"5 km SSW of Volcano, Hawaii",earthquake,0.17,0.2,0.183416909964838,8,reviewed,hv,hv
2024-07-26T00:00:13.570Z,19.3855,-155.243,1.69,2.49,ml,27,67,0.007845,0.12,hv,hv74364806,2024-07-29T22:31:42.820Z,"6 km S of Volcano, Hawaii",earthquake,0.18,0.15,0.226335709278769,13,reviewed,hv,hv
2024-07-25T23:26:45.540Z,19.3848333333333,-155.244,1.81,2.8,ml,29,66,0.006933,0.11,hv,hv74364686,2024-07-26T02:15:01.040Z,"6 km S of Volcano, Hawaii",earthquake,0.19,0.18,0.209429334052415,17,reviewed,hv,hv
2024-07-25T23:05:04.740Z,19.3843333333333,-155.240666666667,1.83,2.75,ml,27,71,0.01012,0.08,hv,hv74364631,2024-07-26T01:46:03.580Z,"6 km S of Volcano, Hawaii",earthquake,0.18,0.16,0.234172432856545,16,reviewed,hv,hv
2024-07-25T22:55:25.339Z,27.0287,67.5177,10,4.2,mb,49,207,8.259,0.82,us,us6000nfz5,2024-07-26T01:37:06.040Z,"22 km WSW of Khairpur Nathan Shah, Pakistan",earthquake,11.38,1.981,0.09,34,reviewed,us,us
2024-07-25T21:46:31.190Z,19.3896666666667,-155.247666666667,1.43,3.12,ml,27,69,0.005378,0.1,hv,hv74364426,2024-07-26T00:48:24.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.14,0.14,0.385517392168541,22,reviewed,hv,hv
2024-07-25T21:35:41.334Z,34.2663,46.3663,10,4.8,mww,88,48,0.949,0.68,us,us6000nfyf,2024-07-26T13:03:14.910Z,"51 km ESE of Sarpol-e Z̄ahāb, Iran",earthquake,3.85,1.857,0.083,14,reviewed,us,us
2024-07-25T20:40:45.270Z,19.3855,-155.242,1.6,2.64,ml,24,80,0.008789,0.09,hv,hv74364256,2024-07-26T13:40:40.040Z,"6 km S of Volcano, Hawaii",earthquake,0.16,0.17,0.316063195059742,18,reviewed,hv,hv
2024-07-25T20:40:45.230Z,19.3875007629395,-155.241165161133,1.79999995231628,2.51,ml,38,52,0.009779,0.189999998,hv,hv74364251,2024-07-25T20:43:24.830Z,"6 km S of Volcano, Hawaii",earthquake,0.24,0.159999996,0.45,25,automatic,hv,hv
2024-07-25T20:32:17.816Z,-7.3703,128.6668,147.3,5.5,mww,96,29,5.681,0.79,us,us6000nfw2,2024-07-26T20:35:31.827Z,"223 km NE of Lospalos, Timor Leste",earthquake,8.18,4.684,0.053,34,reviewed,us,us
2024-07-25T20:26:44.050Z,63.1034,-150.8231,126.9,3.3,ml,,,,0.46,ak,ak0249iob6br,2024-07-25T20:38:06.040Z,"66 km SE of Denali National Park, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-07-25T19:51:13.850Z,18.033,-66.7615,14.39,2.57,md,19,144,0.1182,0.18,pr,pr71456223,2024-07-25T20:07:35.390Z,"1 km NNE of Magas Arriba, Puerto Rico",earthquake,0.44,0.92,0.0659628850937257,7,reviewed,pr,pr
2024-07-25T19:39:22.350Z,19.3663333333333,-155.218833333333,0.77,2.62,ml,40,53,0.008053,0.1,hv,hv74364061,2024-07-25T22:32:21.770Z,"8 km S of Volcano, Hawaii",earthquake,0.19,0.15,0.195680621941872,23,reviewed,hv,hv
2024-07-25T19:28:12.340Z,19.3781666666667,-155.2315,1.97,2.51,ml,34,81,0.00974,0.1,hv,hv74364031,2024-07-26T14:18:05.040Z,"7 km S of Volcano, Hawaii",earthquake,0.22,0.19,0.16973795610841,14,reviewed,hv,hv
2024-07-25T19:24:45.820Z,19.3845,-155.248833333333,0.39,2.56,ml,33,57,0.002545,0.1,hv,hv74364026,2024-07-25T20:29:43.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.13,0.12,0.268186278826282,20,reviewed,hv,hv
2024-07-25T18:45:00.170Z,19.3901666666667,-155.246833333333,1.6,3.03,ml,30,60,0.00627,0.09,hv,hv74363931,2024-07-26T14:12:20.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.17,0.17,0.170172193303021,19,reviewed,hv,hv
2024-07-25T18:29:46.330Z,19.3778333333333,-155.24,0.96,2.55,ml,31,71,0.004282,0.08,hv,hv74363901,2024-07-26T13:51:33.040Z,"7 km S of Volcano, Hawaii",earthquake,0.16,0.15,0.154576537181546,16,reviewed,hv,hv
2024-07-25T18:10:42.950Z,19.3783333333333,-155.238833333333,0.9,3.19,ml,42,41,0.005028,0.11,hv,hv74363841,2024-07-25T19:27:00.990Z,"7 km S of Volcano, Hawaii",earthquake,0.16,0.14,0.413249715325395,26,reviewed,hv,hv
2024-07-25T17:42:48.700Z,19.3691666666667,-155.234666666667,-0.43,2.94,ml,49,51,0.007116,0.17,hv,hv74363781,2024-07-25T23:05:07.640Z,"8 km S of Volcano, Hawaii",earthquake,0.18,0.15,0.188562602735051,25,reviewed,hv,hv
2024-07-25T17:12:03.621Z,-3.1885,139.9221,48.265,4.4,mb,25,59,1.028,0.7,us,us6000nfsd,2024-07-25T18:50:48.040Z,"102 km SW of Abepura, Indonesia",earthquake,5.28,8.154,0.12,20,reviewed,us,us
2024-07-25T17:11:38.860Z,-6.0852,102.896,10,5.3,mb,82,115,1.714,0.79,us,us6000nfsb,2024-07-25T17:31:56.040Z,"231 km S of Pagar Alam, Indonesia",earthquake,7.4,1.83,0.055,109,reviewed,us,us
2024-07-25T17:09:51.890Z,19.3771666666667,-155.238166666667,1.43,2.95,ml,34,72,0.004258,0.08,hv,hv74363671,2024-07-25T18:39:44.040Z,"7 km S of Volcano, Hawaii",earthquake,0.15,0.14,0.127474373007749,17,reviewed,hv,hv
2024-07-25T17:00:01.640Z,19.3746666666667,-155.243166666667,0.4,2.49,ml,25,66,0.002651,0.11,hv,hv74363641,2024-07-26T13:46:48.040Z,"7 km S of Volcano, Hawaii",earthquake,0.16,0.12,0.336317425066339,8,reviewed,hv,hv
2024-07-25T16:57:05.900Z,19.3796666666667,-155.2355,1.96,2.87,ml,37,77,0.00775,0.11,hv,hv74363636,2024-07-26T19:22:45.040Z,"6 km S of Volcano, Hawaii",earthquake,0.2,0.18,0.263012911769768,20,reviewed,hv,hv
2024-07-25T16:51:06.900Z,19.3781666666667,-155.2355,1.59,3.23,ml,38,76,0.006647,0.1,hv,hv74363621,2024-07-26T19:24:53.040Z,"7 km S of Volcano, Hawaii",earthquake,0.18,0.17,0.203807158212064,19,reviewed,hv,hv
2024-07-25T16:49:08.170Z,19.3821666666667,-155.247666666667,0.31,3.53,ml,35,59,0.004784,0.11,hv,hv74363616,2024-07-26T18:52:53.989Z,"6 km SSW of Volcano, Hawaii",earthquake,0.15,0.16,0.121756989067091,14,reviewed,hv,hv
2024-07-25T16:42:56.750Z,19.3768333333333,-155.237166666667,1.49,2.81,ml,35,73,0.004594,0.1,hv,hv74363606,2024-07-26T19:21:10.040Z,"7 km S of Volcano, Hawaii",earthquake,0.19,0.17,0.133806685263401,15,reviewed,hv,hv
2024-07-25T16:32:33.010Z,19.3778333333333,-155.2385,1.6,2.6,ml,37,72,0.004687,0.09,hv,hv74363576,2024-07-26T19:15:24.040Z,"7 km S of Volcano, Hawaii",earthquake,0.18,0.16,0.201649017962755,15,reviewed,hv,hv
2024-07-25T16:30:45.480Z,19.3781666666667,-155.234166666667,1.69,2.89,ml,27,78,0.00761,0.1,hv,hv74363566,2024-07-27T02:13:53.410Z,"7 km S of Volcano, Hawaii",earthquake,0.23,0.19,0.0394017744937347,2,reviewed,hv,hv
2024-07-25T16:11:38.832Z,-22.9033,-177.1703,141.49,4.8,mb,33,140,2.553,1.03,us,us6000nfr7,2024-07-25T16:28:30.040Z,"272 km SW of Houma, Tonga",earthquake,14.74,8.885,0.061,84,reviewed,us,us
2024-07-25T16:10:59.890Z,19.3816666666667,-155.246833333333,0.34,2.88,ml,44,47,0.005699,0.09,hv,hv74363506,2024-07-31T01:13:57.140Z,"6 km SSW of Volcano, Hawaii",earthquake,0.13,0.12,0.322618163880549,20,reviewed,hv,hv
2024-07-25T15:53:04.660Z,19.3855,-155.246166666667,1.78,3.04,ml,31,61,0.004855,0.1,hv,hv74363446,2024-07-26T14:28:55.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.16,0.17,0.136117260702435,14,reviewed,hv,hv
2024-07-25T15:42:27.922Z,55.5841,-158.1626,16.5,2.8,ml,,,,0.38,ak,ak0249ilfeiw,2024-07-25T16:07:03.040Z,"71 km ESE of Perryville, Alaska",earthquake,,3.4,,,automatic,ak,ak
2024-07-25T15:39:02.740Z,19.3778333333333,-155.239,1.64,2.82,ml,28,71,0.004506,0.1,hv,hv74363406,2024-07-31T03:59:54.560Z,"7 km S of Volcano, Hawaii",earthquake,0.18,0.15,0.201532801150245,14,reviewed,hv,hv
2024-07-25T15:34:57.050Z,19.3778333333333,-155.235333333333,1.32,2.87,ml,34,76,0.006542,0.08,hv,hv74363391,2024-07-26T13:59:54.040Z,"7 km S of Volcano, Hawaii",earthquake,0.19,0.17,0.21709812470996,16,reviewed,hv,hv
2024-07-25T15:29:11.811Z,32.773,-100.679,2.1729,2.6,ml,21,51,0.1,0.3,tx,tx2024onoh,2024-07-26T15:40:45.754Z,"17 km NNE of Hermleigh, Texas",earthquake,1.33931106874549,1.8647490998026486,0.2,16,reviewed,tx,tx
2024-07-25T15:28:02.200Z,19.3778333333333,-155.2385,1.55,2.7,ml,36,72,0.004687,0.09,hv,hv74363376,2024-07-31T04:05:17.560Z,"7 km S of Volcano, Hawaii",earthquake,0.19,0.16,0.296425229809691,18,reviewed,hv,hv
2024-07-25T15:23:08.140Z,19.3715,-155.234333333333,0.29,2.78,ml,27,82,0.006271,0.1,hv,hv74363356,2024-07-26T14:04:53.040Z,"7 km S of Volcano, Hawaii",earthquake,0.17,0.14,0.154913647154339,8,reviewed,hv,hv
2024-07-25T15:21:16.630Z,19.3811666666667,-155.237166666667,-0.46,2.83,ml,36,74,0.008227,0.12,hv,hv74363346,2024-07-25T16:36:59.040Z,"6 km S of Volcano, Hawaii",earthquake,0.14,0.15,0.358840432231116,24,reviewed,hv,hv
